Time,originele Temp,Temp
2019-06-10T22:00:00Z,17.427,13.15
2019-06-10T23:00:00Z,17.089,12.13
2019-06-11T00:00:00Z,16.74,10.15
2019-06-11T01:00:00Z,16.217,12.11
2019-06-11T02:00:00Z,15.757,15.13
2019-06-11T03:00:00Z,15.712,14.14
2019-06-11T04:00:00Z,17.01,14.14
2019-06-11T05:00:00Z,18.595,10.15
2019-06-11T06:00:00Z,20.788,10.15
2019-06-11T07:00:00Z,22.362,12.11
2019-06-11T08:00:00Z,23.488,13.14
2019-06-11T09:00:00Z,24.517,13.14
2019-06-11T10:00:00Z,25.334,10.14
2019-06-11T11:00:00Z,25.85,11.1
2019-06-11T12:00:00Z,26.047,13.11
2019-06-11T13:00:00Z,25.983,11.14
2019-06-11T14:00:00Z,25.681,14.1
2019-06-11T15:00:00Z,25.037,15.14
2019-06-11T16:00:00Z,24.029,14.15
2019-06-11T17:00:00Z,22.463,13.14
2019-06-11T18:00:00Z,20.371,15.13
2019-06-11T19:00:00Z,19.074,15.12
2019-06-11T20:00:00Z,18.42,11.11
2019-06-11T21:00:00Z,17.824,10.11
2019-06-11T22:00:00Z,17.347,13.14
2019-06-11T23:00:00Z,16.869,15.13
2019-06-12T00:00:00Z,16.39,11.14
2019-06-12T01:00:00Z,16.014,10.14
2019-06-12T02:00:00Z,15.692,14.13
2019-06-12T03:00:00Z,15.738,14.13
2019-06-12T04:00:00Z,17.044,11.12
2019-06-12T05:00:00Z,18.779,13.14
2019-06-12T06:00:00Z,20.869,12.15
2019-06-12T07:00:00Z,22.726,15.12
2019-06-12T08:00:00Z,24.148,13.13
2019-06-12T09:00:00Z,25.216,15.1
2019-06-12T10:00:00Z,25.959,10.14
2019-06-12T11:00:00Z,26.513,10.13
2019-06-12T12:00:00Z,26.801,12.13
2019-06-12T13:00:00Z,26.768,15.1
2019-06-12T14:00:00Z,26.379,14.1
2019-06-12T15:00:00Z,25.561,12.14
2019-06-12T16:00:00Z,24.385,12.15
2019-06-12T17:00:00Z,22.573,15.1
2019-06-12T18:00:00Z,20.024,11.12
2019-06-12T19:00:00Z,18.452,10.12
2019-06-12T20:00:00Z,17.65,10.14
2019-06-12T21:00:00Z,16.921,15.14
2019-06-12T22:00:00Z,16.353,15.11
2019-06-12T23:00:00Z,15.899,10.14
2019-06-13T00:00:00Z,15.515,13.12
2019-06-13T01:00:00Z,15.158,15.12
2019-06-13T02:00:00Z,14.938,11.12
2019-06-13T03:00:00Z,14.976,12.11
2019-06-13T04:00:00Z,16.225,15.13
2019-06-13T05:00:00Z,18.104,13.15
2019-06-13T06:00:00Z,20.264,12.1
2019-06-13T07:00:00Z,22.164,10.1
2019-06-13T08:00:00Z,23.764,11.14
2019-06-13T09:00:00Z,25.102,14.12
2019-06-13T10:00:00Z,26.113,12.1
2019-06-13T11:00:00Z,26.809,10.14
2019-06-13T12:00:00Z,27.186,12.13
2019-06-13T13:00:00Z,27.268,11.1
2019-06-13T14:00:00Z,27.01,12.14
2019-06-13T15:00:00Z,26.507,12.13
2019-06-13T16:00:00Z,25.781,12.13
2019-06-13T17:00:00Z,24.204,15.11
2019-06-13T18:00:00Z,21.324,11.15
2019-06-13T19:00:00Z,19.406,11.15
2019-06-13T20:00:00Z,18.45,12.15
2019-06-13T21:00:00Z,17.578,11.15
2019-06-13T22:00:00Z,16.888,13.14
2019-06-13T23:00:00Z,16.387,10.15
2019-06-14T00:00:00Z,16.045,12.13
2019-06-14T01:00:00Z,15.763,10.15
2019-06-14T02:00:00Z,15.482,13.15
2019-06-14T03:00:00Z,15.403,14.11
2019-06-14T04:00:00Z,16.887,13.12
2019-06-14T05:00:00Z,19.184,10.14
2019-06-14T06:00:00Z,21.424,12.12
2019-06-14T07:00:00Z,23.295,12.13
2019-06-14T08:00:00Z,24.93,13.11
2019-06-14T09:00:00Z,26.23,13.14
2019-06-14T10:00:00Z,27.251,15.11
2019-06-14T11:00:00Z,28.084,13.11
2019-06-14T12:00:00Z,28.672,10.14
2019-06-14T13:00:00Z,28.961,13.15
2019-06-14T14:00:00Z,29.046,10.12
2019-06-14T15:00:00Z,28.774,10.1
2019-06-14T16:00:00Z,27.62,10.12
2019-06-14T17:00:00Z,25.226,11.15
2019-06-14T18:00:00Z,22.262,10.13
2019-06-14T19:00:00Z,20.687,12.12
2019-06-14T20:00:00Z,19.855,13.15
2019-06-14T21:00:00Z,19.063,10.12
2019-06-14T22:00:00Z,18.45,13.15
2019-06-14T23:00:00Z,17.915,12.14
2019-06-15T00:00:00Z,17.392,14.11
2019-06-15T01:00:00Z,16.889,12.13
2019-06-15T02:00:00Z,16.442,14.1
2019-06-15T03:00:00Z,16.662,10.13
2019-06-15T04:00:00Z,17.946,14.13
2019-06-15T05:00:00Z,19.307,14.13
2019-06-15T06:00:00Z,20.573,10.1
2019-06-15T07:00:00Z,21.886,14.13
2019-06-15T08:00:00Z,22.846,10.1
2019-06-15T09:00:00Z,23.509,10.11
2019-06-15T10:00:00Z,24.2,15.13
2019-06-15T11:00:00Z,24.773,10.15
2019-06-15T12:00:00Z,25.357,12.13
2019-06-15T13:00:00Z,25.768,14.15
2019-06-15T14:00:00Z,25.694,10.13
2019-06-15T15:00:00Z,25.151,15.11
2019-06-15T16:00:00Z,24.126,13.13
2019-06-15T17:00:00Z,22.645,12.15
2019-06-15T18:00:00Z,21.08,10.13
2019-06-15T19:00:00Z,20.234,11.1
2019-06-15T20:00:00Z,19.649,11.1
2019-06-15T21:00:00Z,19.097,15.15
2019-06-15T22:00:00Z,18.53,10.1
2019-06-15T23:00:00Z,18.021,14.15
2019-06-16T00:00:00Z,17.461,10.12
2019-06-16T01:00:00Z,16.896,14.11
2019-06-16T02:00:00Z,16.369,10.15
2019-06-16T03:00:00Z,16.092,10.1
2019-06-16T04:00:00Z,16.685,14.15
2019-06-16T05:00:00Z,17.568,13.1
2019-06-16T06:00:00Z,18.944,11.14
2019-06-16T07:00:00Z,20.27,14.11
2019-06-16T08:00:00Z,21.41,15.12
2019-06-16T09:00:00Z,22.281,10.14
2019-06-16T10:00:00Z,22.792,10.15
2019-06-16T11:00:00Z,23.074,14.15
2019-06-16T12:00:00Z,23.017,12.12
2019-06-16T13:00:00Z,22.671,15.12
2019-06-16T14:00:00Z,22.111,14.11
2019-06-16T15:00:00Z,21.353,15.11
2019-06-16T16:00:00Z,20.48,13.11
2019-06-16T17:00:00Z,19.385,10.14
2019-06-16T18:00:00Z,17.835,15.11
2019-06-16T19:00:00Z,16.548,10.14
2019-06-16T20:00:00Z,15.908,12.15
2019-06-16T21:00:00Z,15.343,13.1
2019-06-16T22:00:00Z,14.915,12.12
2019-06-16T23:00:00Z,14.443,14.14
2019-06-17T00:00:00Z,13.892,15.11
2019-06-17T01:00:00Z,13.432,13.15
2019-06-17T02:00:00Z,13.273,10.14
2019-06-17T03:00:00Z,13.335,15.11
2019-06-17T04:00:00Z,14.39,12.14
2019-06-17T05:00:00Z,16.088,12.12
2019-06-17T06:00:00Z,17.979,15.15
2019-06-17T07:00:00Z,19.687,12.15
2019-06-17T08:00:00Z,20.985,14.14
2019-06-17T09:00:00Z,21.92,15.14
2019-06-17T10:00:00Z,22.535,13.13
2019-06-17T11:00:00Z,22.837,14.12
2019-06-17T12:00:00Z,22.88,14.12
2019-06-17T13:00:00Z,22.636,10.13
2019-06-17T14:00:00Z,22.19,11.12
2019-06-17T15:00:00Z,21.663,11.1
2019-06-17T16:00:00Z,20.932,14.14
2019-06-17T17:00:00Z,19.739,14.11
2019-06-17T18:00:00Z,17.948,13.13
2019-06-17T19:00:00Z,16.785,13.15
2019-06-17T20:00:00Z,16.309,10.11
2019-06-17T21:00:00Z,15.86,13.13
2019-06-17T22:00:00Z,15.423,14.11
2019-06-17T23:00:00Z,15.046,12.12
2019-06-18T00:00:00Z,14.781,10.1
2019-06-18T01:00:00Z,14.569,14.14
2019-06-18T02:00:00Z,14.319,11.12
2019-06-18T03:00:00Z,14.35,14.15
2019-06-18T04:00:00Z,15.424,14.12
2019-06-18T05:00:00Z,17.193,11.11
2019-06-18T06:00:00Z,19.511,13.13
2019-06-18T07:00:00Z,21.246,10.15
2019-06-18T08:00:00Z,22.689,14.11
2019-06-18T09:00:00Z,23.807,13.14
2019-06-18T10:00:00Z,24.596,10.14
2019-06-18T11:00:00Z,25.078,13.1
2019-06-18T12:00:00Z,25.25,10.1
2019-06-18T13:00:00Z,25.167,12.15
2019-06-18T14:00:00Z,24.84,11.1
2019-06-18T15:00:00Z,24.37,14.15
2019-06-18T16:00:00Z,23.789,12.15
2019-06-18T17:00:00Z,22.522,13.11
2019-06-18T18:00:00Z,20.141,12.1
2019-06-18T19:00:00Z,18.688,14.1
2019-06-18T20:00:00Z,17.949,10.15
2019-06-18T21:00:00Z,17.225,12.1
2019-06-18T22:00:00Z,16.595,14.11
2019-06-18T23:00:00Z,16.1,14.11
2019-06-19T00:00:00Z,15.739,14.11
2019-06-19T01:00:00Z,15.49,14.12
2019-06-19T02:00:00Z,15.286,12.12
2019-06-19T03:00:00Z,15.261,14.13
2019-06-19T04:00:00Z,16.916,13.13
2019-06-19T05:00:00Z,18.971,11.15
2019-06-19T06:00:00Z,21.463,15.13
2019-06-19T07:00:00Z,23.179,10.15
2019-06-19T08:00:00Z,24.333,10.15
2019-06-19T09:00:00Z,25.186,15.11
2019-06-19T10:00:00Z,25.826,10.15
2019-06-19T11:00:00Z,26.102,10.1
2019-06-19T12:00:00Z,26.091,15.14
2019-06-19T13:00:00Z,25.842,13.12
2019-06-19T14:00:00Z,25.268,11.12
2019-06-19T15:00:00Z,24.656,11.1
2019-06-19T16:00:00Z,23.869,15.15
2019-06-19T17:00:00Z,22.475,13.15
2019-06-19T18:00:00Z,20.71,14.12
2019-06-19T19:00:00Z,19.442,15.14
2019-06-19T20:00:00Z,18.461,12.13
2019-06-19T21:00:00Z,17.604,15.14
2019-06-19T22:00:00Z,16.934,12.13
2019-06-19T23:00:00Z,16.403,15.1
2019-06-20T00:00:00Z,16.035,11.12
2019-06-20T01:00:00Z,15.781,13.14
2019-06-20T02:00:00Z,15.552,15.14
2019-06-20T03:00:00Z,15.614,15.13
2019-06-20T04:00:00Z,16.771,14.12
2019-06-20T05:00:00Z,18.551,10.12
2019-06-20T06:00:00Z,20.841,15.11
2019-06-20T07:00:00Z,22.705,15.11
2019-06-20T08:00:00Z,23.987,12.13
2019-06-20T09:00:00Z,24.944,13.15
2019-06-20T10:00:00Z,25.467,11.14
2019-06-20T11:00:00Z,25.719,15.12
2019-06-20T12:00:00Z,25.702,10.12
2019-06-20T13:00:00Z,25.418,12.14
2019-06-20T14:00:00Z,24.987,12.12
2019-06-20T15:00:00Z,24.28,15.11
2019-06-20T16:00:00Z,23.331,14.15
2019-06-20T17:00:00Z,21.975,10.11
2019-06-20T18:00:00Z,20.013,13.12
2019-06-20T19:00:00Z,18.703,15.14
2019-06-20T20:00:00Z,17.825,12.12
2019-06-20T21:00:00Z,17.195,15.12
2019-06-20T22:00:00Z,16.642,15.12
2019-06-20T23:00:00Z,16.081,13.1
2019-06-21T00:00:00Z,15.468,10.13
2019-06-21T01:00:00Z,14.925,13.14
2019-06-21T02:00:00Z,14.394,15.13
2019-06-21T03:00:00Z,14.193,10.15
2019-06-21T04:00:00Z,15.206,15.15
2019-06-21T05:00:00Z,17.175,13.11
2019-06-21T06:00:00Z,19.636,11.15
2019-06-21T07:00:00Z,21.178,12.1
2019-06-21T08:00:00Z,22.214,12.1
2019-06-21T09:00:00Z,23.107,14.11
2019-06-21T10:00:00Z,23.802,10.13
2019-06-21T11:00:00Z,24.205,14.13
2019-06-21T12:00:00Z,24.292,11.11
2019-06-21T13:00:00Z,24.182,10.12
2019-06-21T14:00:00Z,23.864,15.12
2019-06-21T15:00:00Z,23.385,11.15
2019-06-21T16:00:00Z,22.79,15.13
2019-06-21T17:00:00Z,21.589,10.14
2019-06-21T18:00:00Z,19.548,15.11
2019-06-21T19:00:00Z,18.401,12.13
2019-06-21T20:00:00Z,17.86,14.14
2019-06-21T21:00:00Z,17.39,13.14
2019-06-21T22:00:00Z,16.939,10.12
2019-06-21T23:00:00Z,16.419,14.11
2019-06-22T00:00:00Z,15.904,12.12
2019-06-22T01:00:00Z,15.447,10.11
2019-06-22T02:00:00Z,15.048,11.15
2019-06-22T03:00:00Z,14.967,14.1
2019-06-22T04:00:00Z,15.941,10.13
2019-06-22T05:00:00Z,17.71,13.11
2019-06-22T06:00:00Z,19.513,10.15
2019-06-22T07:00:00Z,20.741,10.1
2019-06-22T08:00:00Z,21.785,15.15
2019-06-22T09:00:00Z,22.401,10.13
2019-06-22T10:00:00Z,22.718,14.13
2019-06-22T11:00:00Z,22.826,12.1
2019-06-22T12:00:00Z,22.714,15.1
2019-06-22T13:00:00Z,22.282,14.13
2019-06-22T14:00:00Z,21.563,15.13
2019-06-22T15:00:00Z,20.728,11.11
2019-06-22T16:00:00Z,19.828,14.11
2019-06-22T17:00:00Z,18.863,13.1
2019-06-22T18:00:00Z,17.886,14.1
2019-06-22T19:00:00Z,17.181,10.12
2019-06-22T20:00:00Z,16.745,12.15
2019-06-22T21:00:00Z,16.439,15.13
2019-06-22T22:00:00Z,16.105,11.1
2019-06-22T23:00:00Z,15.695,15.15
2019-06-23T00:00:00Z,15.365,14.1
2019-06-23T01:00:00Z,15.046,12.1
2019-06-23T02:00:00Z,14.792,14.12
2019-06-23T03:00:00Z,14.841,15.15
2019-06-23T04:00:00Z,15.476,10.13
2019-06-23T05:00:00Z,16.107,15.11
2019-06-23T06:00:00Z,16.878,10.11
2019-06-23T07:00:00Z,17.712,10.15
2019-06-23T08:00:00Z,18.629,10.12
2019-06-23T09:00:00Z,19.455,10.13
2019-06-23T10:00:00Z,20.108,15.15
2019-06-23T11:00:00Z,20.609,13.13
2019-06-23T12:00:00Z,20.97,10.15
2019-06-23T13:00:00Z,21.044,12.12
2019-06-23T14:00:00Z,20.933,13.13
2019-06-23T15:00:00Z,20.671,12.13
2019-06-23T16:00:00Z,20.257,15.12
2019-06-23T17:00:00Z,19.505,12.15
2019-06-23T18:00:00Z,17.988,11.11
2019-06-23T19:00:00Z,16.841,10.14
2019-06-23T20:00:00Z,16.382,12.12
2019-06-23T21:00:00Z,15.98,12.14
2019-06-23T22:00:00Z,15.625,14.12
2019-06-23T23:00:00Z,15.228,14.12
2019-06-24T00:00:00Z,14.803,13.1
2019-06-24T01:00:00Z,14.369,12.12
2019-06-24T02:00:00Z,13.976,12.15
2019-06-24T03:00:00Z,13.87,11.15
2019-06-24T04:00:00Z,15.196,11.12
2019-06-24T05:00:00Z,17.002,14.14
2019-06-24T06:00:00Z,19.466,12.15
2019-06-24T07:00:00Z,21.541,11.14
2019-06-24T08:00:00Z,23.01,11.13
2019-06-24T09:00:00Z,24.143,13.11
2019-06-24T10:00:00Z,25.016,15.12
2019-06-24T11:00:00Z,25.641,13.11
2019-06-24T12:00:00Z,26.004,12.13
2019-06-24T13:00:00Z,26.061,10.14
2019-06-24T14:00:00Z,25.843,12.14
2019-06-24T15:00:00Z,25.407,10.14
2019-06-24T16:00:00Z,24.643,14.13
2019-06-24T17:00:00Z,23.343,13.12
2019-06-24T18:00:00Z,20.759,13.11
2019-06-24T19:00:00Z,19.175,12.14
2019-06-24T20:00:00Z,18.419,12.11
2019-06-24T21:00:00Z,17.703,11.11
2019-06-24T22:00:00Z,17.167,13.15
2019-06-24T23:00:00Z,16.722,10.13
2019-06-25T00:00:00Z,16.378,11.12
2019-06-25T01:00:00Z,16.049,14.11
2019-06-25T02:00:00Z,15.719,14.13
2019-06-25T03:00:00Z,15.825,14.13
2019-06-25T04:00:00Z,17.78,15.14
2019-06-25T05:00:00Z,19.88,10.12
2019-06-25T06:00:00Z,22.238,12.14
2019-06-25T07:00:00Z,24.31,12.12
2019-06-25T08:00:00Z,25.848,12.13
2019-06-25T09:00:00Z,27.013,14.14
2019-06-25T10:00:00Z,27.897,15.1
2019-06-25T11:00:00Z,28.529,14.1
2019-06-25T12:00:00Z,28.889,14.14
2019-06-25T13:00:00Z,28.942,12.14
2019-06-25T14:00:00Z,28.684,12.13
2019-06-25T15:00:00Z,28.209,12.15
2019-06-25T16:00:00Z,27.771,10.12
2019-06-25T17:00:00Z,26.347,11.13
2019-06-25T18:00:00Z,23.69,12.12
2019-06-25T19:00:00Z,21.988,13.1
2019-06-25T20:00:00Z,21.008,13.14
2019-06-25T21:00:00Z,20.17,10.14
2019-06-25T22:00:00Z,19.553,11.13
2019-06-25T23:00:00Z,19.017,15.11
2019-06-26T00:00:00Z,18.558,12.11
2019-06-26T01:00:00Z,18.151,13.15
2019-06-26T02:00:00Z,17.794,10.11
2019-06-26T03:00:00Z,17.94,11.14
2019-06-26T04:00:00Z,19.92,14.1
2019-06-26T05:00:00Z,22.228,13.13
2019-06-26T06:00:00Z,25.092,15.13
2019-06-26T07:00:00Z,27.414,15.14
2019-06-26T08:00:00Z,29.014,15.13
2019-06-26T09:00:00Z,30.14,10.13
2019-06-26T10:00:00Z,30.845,13.15
2019-06-26T11:00:00Z,31.448,13.11
2019-06-26T12:00:00Z,31.741,14.13
2019-06-26T13:00:00Z,31.839,15.12
2019-06-26T14:00:00Z,31.665,10.12
2019-06-26T15:00:00Z,31.491,14.15
2019-06-26T16:00:00Z,31.12,10.1
2019-06-26T17:00:00Z,29.009,12.1
2019-06-26T18:00:00Z,26.028,15.1
2019-06-26T19:00:00Z,24.555,11.1
2019-06-26T20:00:00Z,23.374,13.13
2019-06-26T21:00:00Z,22.3,11.13
2019-06-26T22:00:00Z,21.668,14.15
2019-06-26T23:00:00Z,21.226,12.12
2019-06-27T00:00:00Z,20.84,13.1
2019-06-27T01:00:00Z,20.487,15.12
2019-06-27T02:00:00Z,20.218,14.12
2019-06-27T03:00:00Z,20.344,15.14
2019-06-27T04:00:00Z,22.037,10.1
2019-06-27T05:00:00Z,24.503,15.14
2019-06-27T06:00:00Z,26.973,12.12
2019-06-27T07:00:00Z,28.763,12.15
2019-06-27T08:00:00Z,29.947,14.14
2019-06-27T09:00:00Z,30.636,14.12
2019-06-27T10:00:00Z,31.005,13.11
2019-06-27T11:00:00Z,31.062,11.14
2019-06-27T12:00:00Z,30.902,13.14
2019-06-27T13:00:00Z,30.606,14.12
2019-06-27T14:00:00Z,30.049,11.15
2019-06-27T15:00:00Z,29.113,15.14
2019-06-27T16:00:00Z,27.899,14.1
2019-06-27T17:00:00Z,26.147,14.13
2019-06-27T18:00:00Z,23.591,12.14
2019-06-27T19:00:00Z,21.454,15.14
2019-06-27T20:00:00Z,20.004,10.1
2019-06-27T21:00:00Z,18.738,13.13
2019-06-27T22:00:00Z,17.754,15.15
2019-06-27T23:00:00Z,16.897,14.14
2019-06-28T00:00:00Z,16.144,14.14
2019-06-28T01:00:00Z,15.485,10.13
2019-06-28T02:00:00Z,14.857,12.13
2019-06-28T03:00:00Z,14.722,15.12
2019-06-28T04:00:00Z,16.223,15.14
2019-06-28T05:00:00Z,18.365,13.15
2019-06-28T06:00:00Z,20.299,14.11
2019-06-28T07:00:00Z,21.695,15.11
2019-06-28T08:00:00Z,22.813,12.1
2019-06-28T09:00:00Z,23.788,15.11
2019-06-28T10:00:00Z,24.598,15.15
2019-06-28T11:00:00Z,25.215,15.12
2019-06-28T12:00:00Z,25.571,10.13
2019-06-28T13:00:00Z,25.618,12.12
2019-06-28T14:00:00Z,25.327,12.13
2019-06-28T15:00:00Z,24.76,13.13
2019-06-28T16:00:00Z,23.887,13.13
2019-06-28T17:00:00Z,22.375,13.1
2019-06-28T18:00:00Z,19.426,13.1
2019-06-28T19:00:00Z,17.684,13.12
2019-06-28T20:00:00Z,16.861,15.1
2019-06-28T21:00:00Z,16.093,10.13
2019-06-28T22:00:00Z,15.473,13.1
2019-06-28T23:00:00Z,14.972,15.12
2019-06-29T00:00:00Z,14.66,14.11
2019-06-29T01:00:00Z,14.264,10.12
2019-06-29T02:00:00Z,13.611,10.11
2019-06-29T03:00:00Z,13.353,11.14
2019-06-29T04:00:00Z,15.11,13.15
2019-06-29T05:00:00Z,17.679,12.13
2019-06-29T06:00:00Z,20.132,11.15
2019-06-29T07:00:00Z,21.933,11.12
2019-06-29T08:00:00Z,23.285,10.12
2019-06-29T09:00:00Z,24.429,13.15
2019-06-29T10:00:00Z,25.363,12.11
2019-06-29T11:00:00Z,26.077,13.15
2019-06-29T12:00:00Z,26.502,14.1
2019-06-29T13:00:00Z,26.606,13.15
2019-06-29T14:00:00Z,26.397,15.15
2019-06-29T15:00:00Z,25.941,11.11
2019-06-29T16:00:00Z,25.298,10.15
2019-06-29T17:00:00Z,23.925,12.13
2019-06-29T18:00:00Z,21.197,14.14
2019-06-29T19:00:00Z,19.423,13.11
2019-06-29T20:00:00Z,18.14,10.14
2019-06-29T21:00:00Z,17.185,10.14
2019-06-29T22:00:00Z,16.403,12.11
2019-06-29T23:00:00Z,15.736,12.14
2019-06-30T00:00:00Z,15.243,11.15
2019-06-30T01:00:00Z,14.836,14.15
2019-06-30T02:00:00Z,14.524,10.12
2019-06-30T03:00:00Z,14.702,14.12
2019-06-30T04:00:00Z,17.182,14.14
2019-06-30T05:00:00Z,19.599,14.13
2019-06-30T06:00:00Z,22.438,12.12
2019-06-30T07:00:00Z,25.055,11.13
2019-06-30T08:00:00Z,27.112,11.1
2019-06-30T09:00:00Z,28.749,14.15
2019-06-30T10:00:00Z,30.032,11.11
2019-06-30T11:00:00Z,30.969,13.1
2019-06-30T12:00:00Z,31.531,15.13
2019-06-30T13:00:00Z,31.75,11.12
2019-06-30T14:00:00Z,31.545,10.14
2019-06-30T15:00:00Z,31.128,10.14
2019-06-30T16:00:00Z,30.03,11.15
2019-06-30T17:00:00Z,27.454,14.11
2019-06-30T18:00:00Z,24.224,14.11
2019-06-30T19:00:00Z,22.588,15.12
2019-06-30T20:00:00Z,21.631,14.15
2019-06-30T21:00:00Z,20.796,10.12
2019-06-30T22:00:00Z,20.196,13.15
2019-06-30T23:00:00Z,19.721,14.13
2019-07-01T00:00:00Z,19.435,12.1
2019-07-01T01:00:00Z,19.248,12.12
2019-07-01T02:00:00Z,18.979,15.15
2019-07-01T03:00:00Z,19.1,14.11
2019-07-01T04:00:00Z,20.893,12.13
2019-07-01T05:00:00Z,22.764,14.13
2019-07-01T06:00:00Z,24.597,12.15
2019-07-01T07:00:00Z,26.97,12.12
2019-07-01T08:00:00Z,28.999,12.11
2019-07-01T09:00:00Z,30.366,15.1
2019-07-01T10:00:00Z,31.145,11.15
2019-07-01T11:00:00Z,31.329,14.11
2019-07-01T12:00:00Z,31.188,14.11
2019-07-01T13:00:00Z,30.863,14.14
2019-07-01T14:00:00Z,30.086,13.12
2019-07-01T15:00:00Z,28.772,13.12
2019-07-01T16:00:00Z,26.868,14.12
2019-07-01T17:00:00Z,24.708,10.12
2019-07-01T18:00:00Z,22.703,12.12
2019-07-01T19:00:00Z,21.448,13.11
2019-07-01T20:00:00Z,20.539,10.12
2019-07-01T21:00:00Z,19.796,10.11
2019-07-01T22:00:00Z,19.209,14.1
2019-07-01T23:00:00Z,18.714,15.11
2019-07-02T00:00:00Z,18.315,13.1
2019-07-02T01:00:00Z,17.909,13.11
2019-07-02T02:00:00Z,17.58,13.11
2019-07-02T03:00:00Z,17.637,15.11
2019-07-02T04:00:00Z,18.724,15.1
2019-07-02T05:00:00Z,20.321,12.15
2019-07-02T06:00:00Z,21.675,12.1
2019-07-02T07:00:00Z,22.278,13.12
2019-07-02T08:00:00Z,22.588,13.15
2019-07-02T09:00:00Z,22.981,13.11
2019-07-02T10:00:00Z,23.708,14.12
2019-07-02T11:00:00Z,24.315,13.15
2019-07-02T12:00:00Z,24.603,10.15
2019-07-02T13:00:00Z,24.686,15.13
2019-07-02T14:00:00Z,24.418,13.1
2019-07-02T15:00:00Z,23.836,15.12
2019-07-02T16:00:00Z,22.999,14.12
2019-07-02T17:00:00Z,21.721,12.1
2019-07-02T18:00:00Z,19.943,11.11
2019-07-02T19:00:00Z,19.037,12.11
2019-07-02T20:00:00Z,18.491,15.14
2019-07-02T21:00:00Z,17.864,10.11
2019-07-02T22:00:00Z,17.125,11.13
2019-07-02T23:00:00Z,16.434,15.11
2019-07-03T00:00:00Z,15.741,13.13
2019-07-03T01:00:00Z,14.965,10.15
2019-07-03T02:00:00Z,14.213,12.12
2019-07-03T03:00:00Z,13.959,15.12
2019-07-03T04:00:00Z,15.051,15.13
2019-07-03T05:00:00Z,16.939,10.1
2019-07-03T06:00:00Z,18.725,11.15
2019-07-03T07:00:00Z,20.168,14.1
2019-07-03T08:00:00Z,21.463,13.12
2019-07-03T09:00:00Z,22.5,14.13
2019-07-03T10:00:00Z,23.305,14.1
2019-07-03T11:00:00Z,23.823,11.13
2019-07-03T12:00:00Z,23.988,13.15
2019-07-03T13:00:00Z,23.888,12.1
2019-07-03T14:00:00Z,23.506,10.1
2019-07-03T15:00:00Z,22.976,14.12
2019-07-03T16:00:00Z,22.184,12.13
2019-07-03T17:00:00Z,20.844,13.1
2019-07-03T18:00:00Z,18.895,11.13
2019-07-03T19:00:00Z,17.601,11.13
2019-07-03T20:00:00Z,16.853,12.13
2019-07-03T21:00:00Z,16.14,11.1
2019-07-03T22:00:00Z,15.419,10.12
2019-07-03T23:00:00Z,14.649,12.14
2019-07-04T00:00:00Z,13.951,13.15
2019-07-04T01:00:00Z,13.265,13.12
2019-07-04T02:00:00Z,12.72,15.13
2019-07-04T03:00:00Z,12.716,12.13
2019-07-04T04:00:00Z,13.8,14.11
2019-07-04T05:00:00Z,15.542,11.15
2019-07-04T06:00:00Z,17.78,10.12
2019-07-04T07:00:00Z,19.539,12.13
2019-07-04T08:00:00Z,21.07,13.14
2019-07-04T09:00:00Z,22.384,13.11
2019-07-04T10:00:00Z,23.465,11.14
2019-07-04T11:00:00Z,24.264,13.14
2019-07-04T12:00:00Z,24.762,12.11
2019-07-04T13:00:00Z,24.912,10.15
2019-07-04T14:00:00Z,24.693,10.14
2019-07-04T15:00:00Z,24.182,15.15
2019-07-04T16:00:00Z,23.428,15.1
2019-07-04T17:00:00Z,22.246,10.14
2019-07-04T18:00:00Z,19.744,10.15
2019-07-04T19:00:00Z,18.128,11.11
2019-07-04T20:00:00Z,17.18,14.14
2019-07-04T21:00:00Z,16.323,13.1
2019-07-04T22:00:00Z,15.603,15.12
2019-07-04T23:00:00Z,14.953,10.1
2019-07-05T00:00:00Z,14.424,11.1
2019-07-05T01:00:00Z,13.999,12.1
2019-07-05T02:00:00Z,13.614,11.13
2019-07-05T03:00:00Z,13.781,10.11
2019-07-05T04:00:00Z,15.985,13.13
2019-07-05T05:00:00Z,18.071,15.15
2019-07-05T06:00:00Z,20.116,15.1
2019-07-05T07:00:00Z,22.109,11.1
2019-07-05T08:00:00Z,23.553,11.14
2019-07-05T09:00:00Z,24.579,14.12
2019-07-05T10:00:00Z,25.364,15.12
2019-07-05T11:00:00Z,25.884,13.14
2019-07-05T12:00:00Z,26.15,12.12
2019-07-05T13:00:00Z,26.063,13.14
2019-07-05T14:00:00Z,25.663,14.15
2019-07-05T15:00:00Z,25.098,12.11
2019-07-05T16:00:00Z,24.346,13.15
2019-07-05T17:00:00Z,23.054,11.1
2019-07-05T18:00:00Z,20.338,12.13
2019-07-05T19:00:00Z,18.781,14.1
2019-07-05T20:00:00Z,18.045,10.14
2019-07-05T21:00:00Z,17.327,10.15
2019-07-05T22:00:00Z,16.77,14.15
2019-07-05T23:00:00Z,16.304,15.1
2019-07-06T00:00:00Z,15.945,12.1
2019-07-06T01:00:00Z,15.669,13.13
2019-07-06T02:00:00Z,15.401,15.12
2019-07-06T03:00:00Z,15.384,14.1
2019-07-06T04:00:00Z,17.252,11.13
2019-07-06T05:00:00Z,19.751,12.1
